vin,timestamp,end_time,odo,end_odo,soc,end_soc,duration,avg_speed,event_id,event_emb_0,event_emb_1,charge_mode_emb_0,charge_mode_emb_1
2.0,3697.9333333333334,3702.4,10992.03125,10992.03125,52.1,56.8,268.0,0.0,706,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3702.4,3702.4333333333334,10992.03125,10992.03125,56.8,56.8,2.0,0.0,707,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3702.4333333333334,3711.133333333333,10992.03125,10992.03125,56.8,67.4,522.0,0.0,708,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3711.133333333333,3713.733333333333,10992.03125,11086.8125,67.4,50.5,156.0,36.45432692307692,709,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3713.9333333333334,3714.0333333333333,11086.8125,11089.46875,50.5,50.5,6.0,26.5625,710,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3714.05,3714.1,11089.46875,11089.76563,50.5,50.5,3.0,5.937599999997474,711,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3714.4,3714.5333333333333,11089.76563,11092.625,50.5,49.8,8.0,21.445275000000947,712,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3714.616666666667,3715.0833333333335,11092.625,11092.625,49.8,50.1,28.0,0.0,713,-0.29202011227607727,-1.3963449001312256,2.047060489654541,-1.6740423440933228
2.0,3715.0833333333335,3715.3166666666666,11092.625,11100.15625,50.1,48.6,14.0,32.276785714285715,714,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3715.366666666667,3715.633333333333,11100.15625,11109.8125,48.6,47.4,16.0,36.2109375,715,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3715.65,3717.9666666666667,11109.8125,11109.8125,47.4,49.4,139.0,0.0,716,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3717.9666666666667,3718.2833333333333,11109.8125,11121.20313,49.4,48.2,19.0,35.97041052631539,717,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3718.3,3720.5833333333335,11121.20313,11121.20313,48.2,67.4,137.0,0.0,718,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3720.5833333333335,3723.016666666667,11121.20313,11210.01563,67.4,49.8,146.0,36.49828767123288,719,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3723.0333333333333,3740.1666666666665,11210.01563,11210.01563,49.8,70.1,1028.0,0.0,720,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3740.1666666666665,3741.05,11210.01563,11253.875,70.1,60.0,53.0,49.65211698113222,721,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3741.9666666666667,3745.483333333333,11253.875,11408.96875,60.0,28.6,211.0,44.10248815165877,722,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3745.5,3746.016666666667,11408.96875,11408.96875,28.6,62.3,31.0,0.0,723,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3746.016666666667,3746.35,11408.96875,11429.9375,62.3,58.8,20.0,62.90625,724,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3746.35,3747.133333333333,11429.9375,11429.9375,58.8,61.5,47.0,0.0,725,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3747.133333333333,3748.9333333333334,11429.9375,11534.03125,61.5,37.6,108.0,57.82986111111111,726,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3766.383333333333,3767.2833333333333,11559.07813,11603.96875,49.8,41.1,54.0,49.8784666666668,727,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3767.45,3767.5333333333333,11603.96875,11604.79688,41.1,41.1,5.0,9.937559999998484,728,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3769.1666666666665,3769.366666666667,11604.8125,11612.20313,40.3,38.4,12.0,36.95314999999937,729,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3769.4333333333334,3770.366666666667,11612.20313,11661.75,38.4,29.8,56.0,53.085932142857274,730,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3770.4,3770.9166666666665,11661.75,11661.75,29.8,65.0,31.0,0.0,731,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3770.9166666666665,3771.266666666667,11661.75,11686.67188,65.0,59.6,21.0,71.20537142857107,732,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3771.35,3771.733333333333,11686.67188,11697.67188,59.2,56.8,23.0,28.695652173913043,733,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3772.3333333333335,3774.3166666666666,11697.67188,11782.85938,56.4,38.8,119.0,42.95168067226891,734,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3774.3166666666666,3788.55,11782.85938,11782.85938,38.8,56.4,854.0,0.0,735,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3788.55,3788.9,11782.85938,11793.82813,56.4,54.9,21.0,31.339285714285715,736,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3788.9,3789.116666666667,11793.82813,11793.82813,54.9,55.6,13.0,0.0,737,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3789.116666666667,3789.233333333333,11793.82813,11799.10938,55.6,55.2,7.0,45.26785714285714,738,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3789.383333333333,3790.0666666666666,11799.10938,11821.70313,54.9,51.3,41.0,33.0640243902439,739,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3790.2166666666667,3790.366666666667,11821.70313,11825.15625,50.5,50.5,9.0,23.020800000000843,740,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3790.383333333333,3790.4166666666665,11825.15625,11825.65625,50.5,49.8,2.0,15.0,741,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3790.4166666666665,3790.616666666667,11825.65625,11825.65625,49.8,51.7,12.0,0.0,742,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
2.0,3790.616666666667,3793.2166666666667,11825.65625,11925.70313,51.7,31.3,156.0,38.47956923076918,743,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3793.233333333333,3793.4666666666667,11925.70313,11933.76563,31.3,30.5,14.0,34.55357142857143,744,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3793.483333333333,3795.4,11933.76563,11933.76563,30.5,32.5,115.0,0.0,745,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3795.4,3795.6666666666665,11933.76563,11943.20313,32.5,31.3,16.0,35.390625,746,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3795.6833333333334,3796.7,11943.20313,11943.20313,31.3,82.3,61.0,0.0,747,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3796.7,3797.25,11943.20313,11963.25,82.3,78.4,33.0,36.44885454545477,748,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3797.25,3808.233333333333,11963.25,11963.25,78.4,91.3,659.0,0.0,749,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3808.233333333333,3812.1666666666665,11963.25,12141.46875,91.3,56.0,236.0,45.30985169491526,750,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3812.1833333333334,3813.266666666667,12141.46875,12141.46875,56.0,56.8,65.0,0.0,751,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3813.266666666667,3816.383333333333,12141.46875,12244.53125,56.8,39.2,187.0,33.06818181818182,752,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3816.4,3817.383333333333,12244.53125,12244.53125,39.2,39.6,59.0,0.0,753,-0.29202011227607727,-1.3963449001312256,1.6389106512069702,0.6988608241081238
2.0,3817.383333333333,3818.266666666667,12244.53125,12278.67188,39.6,34.1,53.0,38.64976981132061,754,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3818.2833333333333,3818.7833333333333,12278.67188,12278.67188,34.1,66.6,30.0,0.0,755,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
2.0,3818.7833333333333,3820.75,12278.67188,12357.54688,66.6,50.1,118.0,40.105932203389834,756,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3821.1,3821.45,12357.54688,12369.95313,50.1,47.0,21.0,35.44642857142858,757,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
2.0,3821.4666666666667,3822.4166666666665,12369.95313,12369.95313,47.0,87.8,57.0,0.0,758,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
1.0,1479.1666666666667,1480.4333333333334,11948.375,12040.60938,100.0,80.0,76.0,72.81661578947359,759,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1481.6,1482.0,12040.60938,12049.8125,79.6,78.0,24.0,23.007800000000316,760,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1483.9666666666667,1484.2333333333333,12049.8125,12052.78125,77.6,77.2,16.0,11.1328125,761,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1484.2333333333333,1489.5833333333333,12052.78125,12055.875,77.2,75.6,321.0,0.5782710280373832,762,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1489.5833333333333,1490.75,12055.875,12142.45313,75.6,53.3,70.0,74.2098257142856,763,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1490.7833333333333,1509.35,12142.45313,12142.45313,53.3,100.0,1114.0,0.0,764,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1509.35,1509.4166666666667,12142.45313,12143.64063,100.0,100.0,4.0,17.8125,765,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1509.5,1510.85,12143.64063,12229.60938,100.0,81.5,81.0,63.68055555555555,766,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1512.1,1512.45,12229.60938,12244.82813,81.5,78.0,21.0,43.48214285714286,767,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1524.1166666666666,1527.5333333333333,12244.82813,12341.8125,100.0,100.0,205.0,28.38566926829272,768,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1527.5333333333333,1528.3333333333333,12341.8125,12384.6875,100.0,88.6,48.0,53.59375,769,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1533.0166666666667,1533.5333333333333,12384.6875,12414.70313,88.2,82.3,31.0,58.094767741935236,770,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1533.5333333333333,1534.8666666666666,12414.70313,12417.09375,82.3,81.1,80.0,1.7929650000000947,771,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1534.8666666666666,1534.9666666666667,12417.09375,12419.78125,81.1,80.7,6.0,26.875,772,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1553.6666666666667,1555.05,12505.25,12598.125,78.4,54.1,83.0,67.13855421686748,773,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1555.0666666666666,1561.45,12598.125,12598.125,54.1,88.2,383.0,0.0,774,-0.29202011227607727,-1.3963449001312256,2.047060489654541,-1.6740423440933228
1.0,1561.45,1562.0666666666666,12598.125,12655.64063,88.2,74.5,37.0,93.26858918918899,775,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1564.0333333333333,1564.6,12655.64063,12712.5,74.5,57.6,34.0,100.34006470588258,776,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1564.6166666666666,1583.9833333333333,12712.5,12712.51563,57.6,100.0,1162.0,0.0008070567986165416,777,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1583.9833333333333,1584.2166666666667,12712.51563,12721.01563,100.0,99.6,14.0,36.42857142857143,778,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1586.6166666666666,1586.8666666666666,12721.01563,12730.54688,99.2,96.4,15.0,38.125,779,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1586.8666666666666,1600.6666666666667,12730.54688,12809.23438,96.4,78.0,828.0,5.7019927536231885,780,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1600.6666666666667,1601.1666666666667,12809.23438,12828.60938,78.0,73.7,30.0,38.75,781,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1601.1666666666667,1603.65,12828.60938,12837.78125,73.7,72.1,149.0,3.6933704697987086,782,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1603.65,1605.0666666666666,12837.78125,12922.64063,72.1,50.9,85.0,59.900738823529316,783,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1609.85,1627.4666666666667,12922.64063,12922.64063,50.9,100.0,1057.0,0.0,784,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1627.4666666666667,1627.6333333333334,12922.64063,12924.64063,100.0,99.6,10.0,12.0,785,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1627.7,1628.95,12924.64063,13024.59375,99.6,75.2,75.0,79.9624960000001,786,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1629.75,1630.8166666666666,13024.59375,13047.07813,75.2,71.7,64.0,21.07910624999988,787,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1630.8166666666666,1633.9833333333333,13047.07813,13082.90625,71.7,64.3,190.0,11.314143157894778,788,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1633.9833333333333,1634.0,13082.90625,13082.98438,64.3,64.3,1.0,4.687799999992421,789,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1635.0,1657.6833333333334,13254.39063,13254.39063,32.1,80.3,1361.0,0.0,790,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1657.6833333333334,1658.65,13254.39063,13340.32813,80.3,53.7,58.0,88.90086206896552,791,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1658.65,1673.0166666666667,13340.32813,13340.32813,53.7,100.0,862.0,0.0,792,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1673.0166666666667,1673.95,13340.32813,13425.0,100.0,79.6,56.0,90.71986071428584,793,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1674.1,1674.4833333333333,13425.0,13433.84375,79.2,78.4,23.0,23.070652173913043,794,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1674.4833333333333,1674.55,13433.84375,13434.0625,78.4,78.4,4.0,3.28125,795,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1674.55,1676.95,13434.0625,13442.98438,78.4,76.0,144.0,3.7174499999999475,796,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1676.95,1677.2,13442.98438,13446.98438,76.0,75.6,15.0,16.0,797,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1690.1166666666666,1695.9166666666667,13446.98438,13532.29688,100.0,100.0,348.0,14.70905172413793,798,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1695.9166666666667,1697.3833333333334,13532.29688,13586.17188,100.0,83.9,88.0,36.73295454545455,799,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1697.5166666666667,1698.4333333333334,13586.17188,13659.5625,83.5,71.3,55.0,80.06249454545468,800,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1699.8166666666666,1701.65,13659.5625,13782.09375,71.3,34.5,110.0,66.83522727272728,801,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1701.6666666666667,1719.6833333333334,13782.09375,13782.09375,34.5,100.0,1081.0,0.0,802,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1719.6833333333334,1720.5,13782.09375,13867.5625,100.0,79.2,49.0,104.65561224489797,803,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1722.8,1747.45,13867.5625,14039.28125,78.8,54.5,1479.0,6.9662778904665315,804,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1747.45,1771.6833333333334,14039.28125,14039.28125,54.5,81.5,1454.0,0.0,805,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1771.6833333333334,1773.5833333333333,14039.28125,14131.84375,81.5,57.2,114.0,48.7171052631579,806,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1778.2833333333333,1797.7833333333333,14131.84375,14131.84375,57.6,100.0,1170.0,0.0,807,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1797.7833333333333,1798.8166666666666,14131.84375,14217.35938,100.0,81.9,62.0,82.75706129032245,808,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1800.05,1801.6833333333334,14217.35938,14301.03125,81.5,62.3,98.0,51.22767551020416,809,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1801.7,1808.7166666666667,14301.03125,14301.03125,62.3,100.0,421.0,0.0,810,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1808.7166666666667,1824.7,14301.03125,14389.60938,100.0,81.9,959.0,5.541905943691337,811,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1824.7,1824.9,14389.60938,14393.3125,81.9,80.7,12.0,18.51560000000063,812,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1824.9,1826.4833333333333,14393.3125,14484.89063,80.7,57.2,95.0,57.838818947368345,813,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1826.4833333333333,1842.3833333333334,14484.89063,14484.89063,57.2,100.0,954.0,0.0,814,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1842.3833333333334,1842.4666666666667,14484.89063,14486.5,100.0,100.0,5.0,19.312440000001516,815,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1842.5166666666667,1845.15,14486.51563,14654.67188,100.0,48.2,158.0,63.85680379746835,816,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1845.2166666666667,1845.7833333333333,14654.67188,14718.48438,49.0,36.0,34.0,112.61029411764706,817,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1845.8166666666666,1846.7166666666667,14718.48438,14718.48438,36.0,85.4,54.0,0.0,818,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
1.0,1846.7166666666667,1848.4833333333333,14718.48438,14921.125,85.4,8.2,106.0,114.70223773584914,819,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1850.2,1852.3833333333334,14921.125,15163.375,98.4,11.7,131.0,110.95419847328246,820,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1888.7333333333333,1888.8333333333333,15163.375,15165.34375,13.3,13.3,6.0,19.6875,821,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1888.85,1889.0666666666666,15165.34375,15165.34375,13.3,15.2,13.0,0.0,822,-0.29202011227607727,-1.3963449001312256,2.047060489654541,-1.6740423440933228
1.0,1889.0666666666666,1889.0833333333333,15165.34375,15165.35938,15.2,15.2,1.0,0.9377999999924214,823,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1889.1166666666666,1892.3333333333333,15165.35938,15165.35938,15.2,100.0,193.0,0.0,824,-0.29202011227607727,-1.3963449001312256,2.047060489654541,-1.6740423440933228
1.0,1892.3333333333333,1893.2,15165.35938,15241.98438,100.0,79.2,52.0,88.41346153846153,825,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1893.2333333333333,1893.55,15241.98438,15241.98438,79.2,88.6,19.0,0.0,826,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
1.0,1893.55,1894.8833333333334,15241.98438,15406.34375,88.6,36.0,80.0,123.2695275000001,827,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1894.9166666666667,1896.0,15406.34375,15406.34375,36.0,90.9,65.0,0.0,828,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
1.0,1896.0,1896.8166666666666,15406.34375,15499.84375,90.9,60.7,49.0,114.48979591836735,829,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1896.8166666666666,1897.25,15499.84375,15499.84375,60.7,63.9,26.0,0.0,830,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1897.25,1898.8666666666666,15499.84375,15676.39063,63.9,10.5,97.0,109.20425567010301,831,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1899.0666666666666,1899.0833333333333,15676.40625,15676.8125,10.1,10.5,1.0,24.375,832,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1899.0833333333333,1900.1,15676.8125,15676.8125,10.5,74.1,61.0,0.0,833,-0.29202011227607727,-1.3963449001312256,1.1969027519226074,-0.9354957938194275
1.0,1900.1,1901.9333333333334,15676.8125,15881.70313,74.1,9.4,110.0,111.75852545454539,834,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1901.9333333333334,1937.0,15881.70313,15881.70313,9.4,100.0,2104.0,0.0,835,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1937.0,1938.7166666666667,15881.70313,15980.39063,100.0,77.6,103.0,57.487864077669904,836,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1939.8,1941.1333333333334,15980.39063,16071.07813,77.2,56.8,80.0,68.015625,837,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1941.1333333333334,1961.8333333333333,16071.07813,16073.95313,56.8,55.2,1242.0,0.1388888888888889,838,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1961.8333333333333,1962.05,16073.95313,16080.71875,55.2,54.5,13.0,31.225938461539045,839,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1962.05,1962.1166666666666,16080.71875,16082.05134,54.5,54.1,4.0,19.98884999999973,840,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1962.1166666666666,1963.9166666666667,16082.05134,16082.05134,54.1,69.4,108.0,0.0,841,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1963.9166666666667,1964.1333333333334,16082.05134,16087.0,69.4,67.4,13.0,22.839969230769313,842,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1964.1333333333334,1965.8333333333333,16087.0,16087.0,67.4,76.4,102.0,0.0,843,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1965.8333333333333,1966.95,16087.0,16173.40625,76.4,57.2,67.0,77.37873134328358,844,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1968.0833333333333,1968.9,16173.40625,16200.29688,56.8,50.9,49.0,32.92730204081617,845,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1970.45,1971.1,16200.29688,16260.78125,50.1,31.7,39.0,93.05287692307711,846,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1971.1,1989.5333333333333,16260.78125,16260.78125,31.7,100.0,1106.0,0.0,847,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1989.5333333333333,1990.6833333333334,16260.78125,16347.01563,100.0,81.1,69.0,74.98641739130424,848,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1990.9,1991.3333333333333,16347.03125,16354.53125,81.1,80.3,26.0,17.307692307692307,849,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1992.5666666666666,1994.1166666666666,16354.53125,16441.34375,80.3,60.7,93.0,56.00806451612903,850,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1994.1333333333334,1995.8833333333334,16441.34375,16441.34375,60.7,69.4,105.0,0.0,851,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,1995.8833333333334,1995.9666666666667,16441.34375,16443.01563,69.4,68.6,5.0,20.062560000020312,852,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,1996.2,1996.2666666666667,16443.01563,16444.75,68.6,68.6,4.0,26.01554999997461,853,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,2055.55,2056.4333333333334,16444.75,16530.1875,100.0,80.3,53.0,96.72169811320755,854,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,2058.85,2060.1666666666665,16530.1875,16615.40625,80.0,59.6,79.0,64.72310126582279,855,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,2082.75,2083.116666666667,16615.40625,16630.23438,59.6,55.6,22.0,40.440354545459165,856,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,2083.3,2083.55,16630.23438,16645.625,55.2,51.3,15.0,61.56247999999323,857,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,2083.55,2109.266666666667,16645.625,16652.125,51.3,50.1,1543.0,0.25275437459494493,858,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
1.0,2109.266666666667,2115.65,16652.125,16652.125,50.1,66.2,383.0,0.0,859,-0.29202011227607727,-1.3963449001312256,1.5275136232376099,-0.6723349690437317
1.0,2115.65,2115.8333333333335,16652.125,16658.625,66.2,65.4,11.0,35.45454545454546,860,-1.6600335836410522,-0.46777158975601196,2.047060489654541,-1.6740423440933228
