vin,timestamp,end_time,odo,end_odo,soc,end_soc,duration,event_id,event_emb_0,event_emb_1,charge_mode_emb_0,charge_mode_emb_1
2.0,2021-04-29 09:53:00,2021-04-29 10:44:00,2231.390625,2286.71875,33.7,24.3,51.0,41,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 10:46:00,2021-04-29 11:17:00,2286.71875,2286.734375,24.3,59.2,31.0,42,-0.13961130380630493,-0.24754497408866882,-1.1649667024612427,-1.1810365915298462
2.0,2021-04-29 11:17:00,2021-04-29 11:43:00,2286.734375,2307.015625,59.2,55.6,26.0,43,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 14:07:00,2021-04-29 14:33:00,2307.015625,2318.296875,51.7,49.8,26.0,44,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 15:20:00,2021-04-29 15:29:00,2318.296875,2322.265625,49.8,49.8,9.0,45,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 17:05:00,2021-04-29 18:53:00,2322.265625,2411.515625,49.0,26.6,108.0,46,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 18:53:00,2021-04-29 19:05:00,2411.515625,2419.8125,26.6,25.8,12.0,47,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 19:05:00,2021-04-29 19:16:00,2419.8125,2419.84375,25.8,25.4,11.0,48,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 19:16:00,2021-04-29 23:10:00,2419.84375,2498.796875,25.4,12.1,234.0,49,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 23:11:00,2021-04-29 23:19:00,2498.796875,2502.71875,12.1,11.3,8.0,50,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 23:34:00,2021-04-29 23:34:00,2502.71875,2502.75,10.9,10.9,0.0,51,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-29 23:35:00,2021-04-30 00:40:00,2502.75,2502.75,10.9,20.0,65.0,52,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-04-30 00:40:00,2021-04-30 00:48:00,2502.75,2507.140625,20.0,18.8,8.0,53,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-30 18:52:00,2021-04-30 19:11:00,2507.140625,2520.84375,20.3,18.4,19.0,54,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-04-30 19:11:00,2021-04-30 21:54:00,2520.84375,2520.84375,18.4,34.9,163.0,55,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-04-30 21:54:00,2021-04-30 21:57:00,2520.84375,2521.03125,34.9,34.9,3.0,56,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-01 00:47:00,2021-05-01 01:04:00,2521.03125,2535.15625,35.2,32.1,17.0,57,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-01 15:24:00,2021-05-01 15:55:00,2535.15625,2541.265625,30.5,29.8,31.0,58,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-01 15:55:00,2021-05-01 16:07:00,2541.265625,2547.1875,29.8,28.6,12.0,59,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-01 16:24:00,2021-05-01 16:40:00,2547.1875,2557.328125,28.2,27.0,16.0,60,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-01 18:19:00,2021-05-01 18:28:00,2557.328125,2562.8125,26.6,25.8,9.0,61,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-01 18:37:00,2021-05-01 18:51:00,2562.8125,2573.890625,25.8,24.3,14.0,62,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-01 18:52:00,2021-05-02 00:04:00,2573.890625,2573.890625,24.3,41.1,312.0,63,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-02 00:04:00,2021-05-02 00:06:00,2573.890625,2574.078125,41.1,41.1,2.0,64,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-02 00:34:00,2021-05-02 00:43:00,2574.078125,2582.265625,41.1,39.6,9.0,65,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-02 01:00:00,2021-05-02 01:11:00,2582.265625,2588.34375,39.2,38.4,11.0,66,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-02 15:38:00,2021-05-02 16:11:00,2588.34375,2609.625,36.8,34.1,33.0,67,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-02 16:11:00,2021-05-02 16:53:00,2609.625,2609.65625,34.1,33.3,42.0,68,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-02 16:53:00,2021-05-02 16:57:00,2609.65625,2611.796875,33.3,33.7,4.0,69,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-02 17:32:00,2021-05-02 17:38:00,2611.796875,2614.203125,33.7,33.3,6.0,70,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 13:33:00,2021-05-03 13:50:00,2614.203125,2625.515625,32.1,30.1,17.0,71,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 13:54:00,2021-05-03 14:31:00,2625.515625,2649.546875,30.1,26.2,37.0,72,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 18:32:00,2021-05-03 18:48:00,2649.546875,2657.875,25.8,24.3,16.0,73,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 18:54:00,2021-05-03 19:07:00,2657.875,2664.53125,24.3,23.9,13.0,74,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 19:26:00,2021-05-03 19:33:00,2664.53125,2667.984375,23.5,23.1,7.0,75,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
