vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode,duration,avg_speed,event_id
2.0,2021-05-20 14:45:00,2021-05-20 15:05:00,6250.46875,6260.734375,47.4,45.0,trip,0,20.0,30.796875,488
2.0,2021-05-20 15:07:00,2021-05-20 19:20:00,6260.734375,6411.953125,45.0,17.2,trip,0,253.0,35.862154150197625,489
2.0,2021-05-20 19:21:00,2021-05-20 20:22:00,6411.953125,6411.953125,17.2,69.0,charge,DCCharging,61.0,0.0,490
2.0,2021-05-20 20:22:00,2021-05-20 20:31:00,6411.953125,6415.640625,69.0,68.6,trip,0,9.0,24.583333333333336,491
2.0,2021-05-20 20:46:00,2021-05-20 20:58:00,6415.0,6422.0,67.8,67.0,trip,0,12.0,35.0,492
2.0,2021-05-20 20:59:00,2021-05-20 23:20:00,6422.5625,6422.5625,67.0,69.4,charge,120,141.0,0.0,493
2.0,2021-05-20 23:20:00,2021-05-21 00:36:00,6422.5625,6489.46875,69.4,55.6,trip,0,76.0,52.82072368421053,494
2.0,2021-05-21 00:36:00,2021-05-21 10:03:00,6489.46875,6489.46875,55.6,66.6,charge,120,567.0,0.0,495
2.0,2021-05-21 10:03:00,2021-05-21 11:54:00,6489.46875,6575.015625,66.6,49.0,trip,0,111.0,46.24155405405405,496
2.0,2021-05-21 11:55:00,2021-05-21 12:43:00,6575.015625,6575.015625,49.0,80.0,charge,DCCharging,48.0,0.0,497
2.0,2021-05-21 12:43:00,2021-05-21 14:44:00,6575.015625,6681.359375,80.0,59.2,trip,0,121.0,52.732438016528924,498
2.0,2021-05-21 14:54:00,2021-05-21 17:52:00,6681.359375,6774.09375,59.2,40.3,trip,0,178.0,31.258778089887638,499
2.0,2021-05-21 17:53:00,2021-05-21 18:39:00,6774.09375,6774.09375,40.3,41.1,charge,120,46.0,0.0,500
2.0,2021-05-21 18:39:00,2021-05-21 19:07:00,6774.09375,6790.234375,41.1,38.8,trip,0,28.0,34.58705357142857,501
2.0,2021-05-21 19:12:00,2021-05-21 19:33:00,6790.234375,6801.5625,38.4,36.4,trip,0,21.0,32.36607142857143,502
2.0,2021-05-21 19:33:00,2021-05-21 21:39:00,6801.5625,6801.5625,36.4,38.4,charge,120,126.0,0.0,503
2.0,2021-05-21 21:39:00,2021-05-21 22:15:00,6801.5625,6816.40625,38.4,36.0,trip,0,36.0,24.739583333333336,504
2.0,2021-05-21 22:35:00,2021-05-21 23:31:00,6816.40625,6844.453125,36.0,31.7,trip,0,56.0,30.050223214285715,505
2.0,2021-05-21 23:32:00,2021-05-22 00:25:00,6844.453125,6844.453125,31.7,76.4,charge,DCCharging,53.0,0.0,506
2.0,2021-05-22 00:25:00,2021-05-22 00:30:00,6844.453125,6846.171875,76.4,76.4,trip,0,5.0,20.625,507
2.0,2021-05-22 00:32:00,2021-05-22 01:00:00,6846.171875,6857.265625,76.4,73.7,trip,0,28.0,23.772321428571427,508
2.0,2021-05-22 01:01:00,2021-05-22 10:02:00,6857.265625,6857.265625,73.7,84.3,charge,120,541.0,0.0,509
2.0,2021-05-22 10:02:00,2021-05-22 11:26:00,6857.265625,6903.546875,84.3,75.6,trip,0,84.0,33.058035714285715,510
2.0,2021-05-22 11:38:00,2021-05-22 12:37:00,6903.546875,6941.0,75.6,68.2,trip,0,59.0,38.087923728813564,511
2.0,2021-05-22 12:39:00,2021-05-22 12:51:00,6941.0,6950.859375,68.2,65.4,trip,0,12.0,49.296875,512
2.0,2021-05-22 12:52:00,2021-05-22 13:45:00,6950.859375,6950.859375,65.4,65.8,charge,120,53.0,0.0,513
2.0,2021-05-22 13:45:00,2021-05-22 14:28:00,6950.859375,6974.71875,65.8,61.9,trip,0,43.0,33.292151162790695,514
2.0,2021-05-22 14:30:00,2021-05-22 14:34:00,6974.71875,6976.5,61.9,61.9,trip,0,4.0,26.71875,515
2.0,2021-05-22 14:34:00,2021-05-22 14:53:00,6976.5,6976.5,61.9,64.3,charge,240,19.0,0.0,516
2.0,2021-05-22 14:53:00,2021-05-22 15:26:00,6976.5,6988.34375,64.3,61.9,trip,0,33.0,21.534090909090907,517
2.0,2021-05-22 15:27:00,2021-05-22 16:03:00,6988.34375,6988.34375,61.9,62.7,charge,120,36.0,0.0,518
2.0,2021-05-22 16:03:00,2021-05-22 18:29:00,6988.34375,7096.46875,62.7,42.7,trip,0,146.0,44.43493150684932,519
1.0,2021-02-13 23:18:00,2021-02-15 11:09:00,10142.79688,10142.79688,56.0,100.0,charge,240,2151.0,0.0,520
1.0,2021-02-15 11:09:00,2021-02-15 12:05:00,10142.79688,10210.1875,100.0,83.1,trip,0,56.0,72.20423571428584,521
1.0,2021-02-15 12:05:00,2021-02-15 13:08:00,10210.1875,10210.21875,83.1,82.7,trip,0,63.0,0.02976190476190476,522
1.0,2021-02-15 13:08:00,2021-02-15 13:15:00,10210.21875,10212.20313,82.7,82.7,trip,0,7.0,17.008971428570344,523
1.0,2021-02-15 15:30:00,2021-02-15 16:11:00,10212.20313,10272.75,81.9,65.4,trip,0,41.0,88.60517560975629,524
1.0,2021-02-15 16:11:00,2021-02-15 22:37:00,10272.75,10272.75,65.4,100.0,charge,240,386.0,0.0,525
1.0,2021-02-15 22:37:00,2021-02-16 13:13:00,10272.75,10277.89063,100.0,100.0,trip,0,876.0,0.35209794520547083,526
1.0,2021-02-16 13:13:00,2021-02-16 13:23:00,10277.89063,10282.57813,100.0,98.8,trip,0,10.0,28.125,527
1.0,2021-02-16 13:23:00,2021-02-17 18:51:00,10282.57813,10411.04688,98.8,70.1,trip,0,1768.0,4.359799208144796,528
1.0,2021-02-17 18:51:00,2021-02-17 19:14:00,10411.04688,10415.17188,70.1,69.4,trip,0,23.0,10.76086956521739,529
1.0,2021-02-17 20:26:00,2021-02-17 22:05:00,10415.17188,10500.6875,69.8,50.1,trip,0,99.0,51.82764848484857,530
1.0,2021-02-17 22:06:00,2021-02-18 09:55:00,10500.6875,10500.70313,50.1,100.0,charge,240,709.0,0.0013227080394815534,531
1.0,2021-02-18 09:55:00,2021-02-18 09:56:00,10500.70313,10500.71875,100.0,100.0,trip,0,1.0,0.9372000000075786,532
1.0,2021-02-18 09:56:00,2021-02-22 15:22:00,10500.71875,10500.75,100.0,100.0,trip,0,6086.0,0.0003080841275057509,533
1.0,2021-02-22 15:22:00,2021-02-22 15:27:00,10500.75,10502.40625,100.0,100.0,trip,0,5.0,19.875,534
1.0,2021-02-22 15:49:00,2021-02-22 15:56:00,10502.40625,10504.34375,99.6,99.6,trip,0,7.0,16.607142857142858,535
1.0,2021-02-23 13:01:00,2021-02-23 13:02:00,10504.35938,10504.375,98.8,98.8,trip,0,1.0,0.9372000000075786,536
1.0,2021-02-23 23:12:00,2021-02-23 23:27:00,10504.375,10522.6875,98.8,93.7,trip,0,15.0,73.25,537
1.0,2021-02-24 01:04:00,2021-02-24 01:33:00,10522.6875,10542.9375,92.9,87.0,trip,0,29.0,41.89655172413793,538
1.0,2021-02-24 01:34:00,2021-02-24 03:58:00,10542.9375,10542.9375,87.0,100.0,charge,240,144.0,0.0,539
1.0,2021-02-24 03:58:00,2021-02-24 14:10:00,10542.9375,10542.96875,100.0,100.0,trip,0,612.0,0.003063725490196079,540
1.0,2021-02-24 14:10:00,2021-02-24 14:17:00,10542.96875,10544.8125,100.0,100.0,trip,0,7.0,15.803571428571429,541
1.0,2021-02-24 14:19:00,2021-02-24 15:13:00,10544.8125,10628.625,100.0,81.5,trip,0,54.0,93.125,542
1.0,2021-02-24 15:13:00,2021-02-24 15:38:00,10628.625,10632.57813,81.5,80.3,trip,0,25.0,9.487511999999697,543
1.0,2021-02-24 15:38:00,2021-02-24 17:10:00,10632.57813,10716.6875,80.3,59.6,trip,0,92.0,54.85393695652182,544
1.0,2021-02-24 17:13:00,2021-02-24 17:27:00,10716.6875,10722.78125,59.2,58.0,trip,0,14.0,26.116071428571427,545
1.0,2021-02-25 11:24:00,2021-02-25 12:57:00,10722.79688,10722.79688,58.4,67.0,charge,240,93.0,0.0,546
1.0,2021-02-25 12:57:00,2021-02-25 12:57:00,10722.79688,10722.8125,67.0,67.0,trip,0,0.0,0.0,547
1.0,2021-02-25 12:58:00,2021-02-25 17:40:00,10722.8125,10722.8125,67.0,93.3,charge,240,282.0,0.0,548
1.0,2021-02-25 17:40:00,2021-02-25 17:54:00,10722.8125,10730.67188,93.3,92.1,trip,0,14.0,33.6830571428566,549
1.0,2021-02-25 18:46:00,2021-02-25 20:00:00,10730.67188,10812.1875,92.1,74.9,trip,0,74.0,66.09374594594604,550
1.0,2021-02-25 21:59:00,2021-02-25 22:13:00,10812.1875,10827.82813,73.7,69.0,trip,0,14.0,67.03127142857089,551
1.0,2021-02-25 23:42:00,2021-02-26 01:09:00,10827.82813,10933.90625,69.0,33.3,trip,0,87.0,73.15732413793113,552
1.0,2021-02-26 01:11:00,2021-02-26 15:25:00,10933.90625,10933.90625,33.3,100.0,charge,240,854.0,0.0,553
1.0,2021-02-26 15:25:00,2021-02-26 16:42:00,10933.90625,11017.64063,100.0,83.1,trip,0,77.0,65.24756883116872,554
1.0,2021-02-26 16:42:00,2021-02-26 17:27:00,11017.64063,11034.1875,83.1,78.4,trip,0,45.0,22.062493333333503,555
1.0,2021-02-26 17:27:00,2021-02-26 18:17:00,11034.1875,11052.39063,78.4,75.6,trip,0,50.0,21.843755999999846,556
1.0,2021-02-26 20:37:00,2021-02-26 22:31:00,11052.39063,11137.67188,75.6,58.8,trip,0,114.0,44.88486842105264,557
1.0,2021-02-26 22:32:00,2021-02-27 15:04:00,11137.67188,11137.67188,58.8,100.0,charge,240,992.0,0.0,558
1.0,2021-02-27 15:04:00,2021-02-27 15:44:00,11137.67188,11156.71875,100.0,95.6,trip,0,40.0,28.57030500000019,559
1.0,2021-02-27 17:28:00,2021-02-27 17:56:00,11156.71875,11169.60938,95.2,92.5,trip,0,28.0,27.6227785714283,560
1.0,2021-02-27 18:16:00,2021-02-27 18:29:00,11169.60938,11175.98438,92.1,90.9,trip,0,13.0,29.423076923076923,561
1.0,2021-02-27 18:29:00,2021-02-27 21:50:00,11175.98438,11244.72859,90.9,90.1,trip,0,201.0,20.52065970149276,562
1.0,2021-02-27 21:50:00,2021-02-28 12:08:00,11244.72859,11244.72859,90.1,100.0,charge,240,858.0,0.0,563
1.0,2021-02-28 12:08:00,2021-02-28 12:58:00,11244.72859,11261.76563,100.0,80.3,trip,0,50.0,20.444447999999102,564
1.0,2021-02-28 14:08:00,2021-02-28 14:14:00,11261.76563,11263.51563,79.6,79.2,trip,0,6.0,17.5,565
1.0,2021-02-28 14:24:00,2021-02-28 15:22:00,11263.53125,11347.67188,79.2,55.6,trip,0,58.0,87.04203103448263,566
1.0,2021-02-28 15:24:00,2021-03-01 17:38:00,11347.67188,11347.67188,55.6,100.0,charge,240,1574.0,0.0,567
1.0,2021-03-01 17:38:00,2021-03-01 19:15:00,11347.67188,11469.78125,100.0,70.1,trip,0,97.0,75.53156907216503,568
1.0,2021-03-01 19:25:00,2021-03-01 19:29:00,11469.78125,11471.03125,70.1,70.1,trip,0,4.0,18.75,569
1.0,2021-03-01 21:38:00,2021-03-01 22:55:00,11471.03125,11592.375,70.1,33.3,trip,0,77.0,94.55357142857142,570
1.0,2021-03-01 22:56:00,2021-03-02 11:19:00,11592.375,11592.375,33.3,100.0,charge,240,743.0,0.0,571
1.0,2021-03-02 11:19:00,2021-03-02 11:22:00,11592.375,11593.625,100.0,100.0,trip,0,3.0,25.0,572
1.0,2021-03-02 11:22:00,2021-03-02 15:01:00,11593.625,11678.8125,100.0,81.9,trip,0,219.0,23.339041095890412,573
1.0,2021-03-02 15:01:00,2021-03-02 16:58:00,11678.8125,11770.79688,81.9,58.4,trip,0,117.0,47.17147692307686,574
1.0,2021-03-02 20:57:00,2021-03-03 18:53:00,11770.79688,11770.79688,58.8,100.0,charge,240,1316.0,0.0,575
1.0,2021-03-03 18:53:00,2021-03-03 19:57:00,11770.79688,11858.32813,100.0,82.3,trip,0,64.0,82.060546875,576
1.0,2021-03-03 19:57:00,2021-03-03 21:31:00,11858.32813,11859.17188,82.3,81.5,trip,0,94.0,0.538563829787234,577
1.0,2021-03-03 21:31:00,2021-03-03 21:58:00,11859.17188,11888.78125,81.5,74.1,trip,0,27.0,65.79860000000028,578
1.0,2021-03-03 22:11:00,2021-03-03 22:16:00,11888.78125,11890.4375,73.7,73.7,trip,0,5.0,19.875,579
1.0,2021-03-03 22:47:00,2021-03-03 23:24:00,11890.4375,11948.375,72.9,55.2,trip,0,37.0,93.9527027027027,580
1.0,2021-03-03 23:27:00,2021-03-04 11:41:00,11948.375,11948.375,55.2,100.0,charge,240,734.0,0.0,581
2.0,2021-05-22 18:34:00,2021-05-22 20:21:00,7096.46875,7160.109375,42.3,31.7,trip,0,107.0,35.686331775700936,582
2.0,2021-05-22 20:22:00,2021-05-22 21:24:00,7160.109375,7160.109375,31.7,82.3,charge,DCCharging,62.0,0.0,583
2.0,2021-05-22 21:24:00,2021-05-22 21:32:00,7160.109375,7163.84375,82.3,81.9,trip,0,8.0,28.0078125,584
2.0,2021-05-22 21:39:00,2021-05-22 21:51:00,7163.84375,7170.78125,81.5,80.7,trip,0,12.0,34.6875,585
2.0,2021-05-22 22:00:00,2021-05-23 00:05:00,7170.78125,7266.296875,80.3,62.3,trip,0,125.0,45.8475,586
2.0,2021-05-23 00:06:00,2021-05-23 10:01:00,7266.296875,7266.296875,62.3,73.7,charge,120,595.0,0.0,587
2.0,2021-05-23 10:01:00,2021-05-23 13:45:00,7266.296875,7448.0,73.7,37.6,trip,0,224.0,48.670479910714285,588
2.0,2021-05-23 13:46:00,2021-05-23 14:02:00,7448.0,7448.015625,37.6,39.6,charge,240,16.0,0.05859375,589
2.0,2021-05-23 14:02:00,2021-05-23 15:17:00,7448.015625,7498.046875,39.6,29.4,trip,0,75.0,40.025,590
2.0,2021-05-23 15:18:00,2021-05-23 15:20:00,7498.046875,7498.1875,29.4,29.4,trip,0,2.0,4.21875,591
2.0,2021-05-23 15:20:00,2021-05-23 15:28:00,7498.1875,7498.1875,29.4,29.8,charge,240,8.0,0.0,592
2.0,2021-05-23 15:28:00,2021-05-23 15:46:00,7498.1875,7507.84375,29.8,28.2,trip,0,18.0,32.1875,593
2.0,2021-05-23 15:46:00,2021-05-23 16:00:00,7507.84375,7507.84375,28.2,29.8,charge,240,14.0,0.0,594
2.0,2021-05-23 16:00:00,2021-05-23 18:15:00,7507.84375,7577.390625,29.8,16.8,trip,0,135.0,30.90972222222222,595
2.0,2021-05-23 18:17:00,2021-05-23 19:17:00,7577.390625,7577.390625,16.8,67.8,charge,DCCharging,60.0,0.0,596
2.0,2021-05-23 19:17:00,2021-05-23 19:31:00,7577.390625,7586.546875,67.8,66.2,trip,0,14.0,39.24107142857143,597
2.0,2021-05-23 19:31:00,2021-05-23 20:43:00,7586.546875,7586.546875,66.2,67.4,charge,120,72.0,0.0,598
2.0,2021-05-23 20:43:00,2021-05-23 21:20:00,7586.546875,7607.90625,67.4,63.9,trip,0,37.0,34.63682432432432,599
2.0,2021-05-23 21:21:00,2021-05-23 22:40:00,7607.90625,7607.90625,63.9,74.9,charge,240,79.0,0.0,600
2.0,2021-05-23 22:40:00,2021-05-23 23:06:00,7607.90625,7628.296875,74.9,70.5,trip,0,26.0,47.05528846153846,601
2.0,2021-05-23 23:06:00,2021-05-24 10:10:00,7628.296875,7628.296875,70.5,83.5,charge,120,664.0,0.0,602
2.0,2021-05-24 10:10:00,2021-05-24 13:11:00,7628.296875,7790.421875,83.5,47.0,trip,0,181.0,53.74309392265194,603
2.0,2021-05-24 13:12:00,2021-05-24 13:51:00,7790.421875,7790.421875,47.0,47.4,charge,120,39.0,0.0,604
2.0,2021-05-24 13:51:00,2021-05-24 14:06:00,7790.421875,7799.296875,47.4,45.4,trip,0,15.0,35.5,605
2.0,2021-05-24 15:38:00,2021-05-24 15:40:00,7799.296875,7799.328125,43.1,43.1,trip,0,2.0,0.9375,606
2.0,2021-05-24 16:38:00,2021-05-24 16:46:00,7799.328125,7799.375,42.7,42.7,trip,0,8.0,0.3515625,607
2.0,2021-05-24 17:04:00,2021-05-24 17:07:00,7799.375,7800.234375,42.7,42.7,trip,0,3.0,17.1875,608
2.0,2021-05-25 15:38:00,2021-05-25 15:40:00,7800.234375,7800.375,42.3,42.3,trip,0,2.0,4.21875,609
2.0,2021-05-25 16:31:00,2021-05-25 16:32:00,7800.375,7800.453125,42.3,42.3,trip,0,1.0,4.6875,610
2.0,2021-05-25 17:59:00,2021-05-25 18:26:00,7800.453125,7813.546875,42.7,40.7,trip,0,27.0,29.09722222222222,611
2.0,2021-05-25 18:28:00,2021-05-25 19:28:00,7813.546875,7813.546875,40.7,82.3,charge,DCCharging,60.0,0.0,612
2.0,2021-05-25 19:28:00,2021-05-25 19:59:00,7813.546875,7824.890625,82.3,80.3,trip,0,31.0,21.95564516129032,613
2.0,2021-05-25 19:59:00,2021-05-25 22:47:00,7824.890625,7824.890625,80.3,83.5,charge,120,168.0,0.0,614
2.0,2021-05-25 22:47:00,2021-05-25 23:40:00,7824.890625,7866.78125,83.5,76.8,trip,0,53.0,47.423349056603776,615
2.0,2021-05-25 23:43:00,2021-05-26 00:20:00,7866.78125,7900.53125,76.8,68.6,trip,0,37.0,54.729729729729726,616
2.0,2021-05-26 00:22:00,2021-05-26 00:36:00,7900.53125,7908.578125,68.6,67.0,trip,0,14.0,34.48660714285714,617
2.0,2021-05-26 00:37:00,2021-05-26 10:08:00,7908.578125,7908.578125,67.0,78.4,charge,120,571.0,0.0,618
2.0,2021-05-26 10:08:00,2021-05-26 14:10:00,7908.578125,8090.84375,78.4,44.3,trip,0,242.0,45.18982438016529,619
2.0,2021-05-26 14:25:00,2021-05-26 17:48:00,8090.84375,8221.5625,44.3,22.3,trip,0,203.0,38.63608374384236,620
2.0,2021-05-26 17:49:00,2021-05-26 18:26:00,8221.5625,8221.5625,22.3,27.0,charge,240,37.0,0.0,621
2.0,2021-05-26 18:26:00,2021-05-26 19:19:00,8221.5625,8263.234375,27.0,19.6,trip,0,53.0,47.175707547169814,622
2.0,2021-05-26 19:25:00,2021-05-26 19:38:00,8263.234375,8271.859375,19.2,18.0,trip,0,13.0,39.80769230769231,623
2.0,2021-05-26 19:39:00,2021-05-26 22:54:00,8271.859375,8271.859375,18.0,21.5,charge,120,195.0,0.0,624
2.0,2021-05-26 22:54:00,2021-05-26 23:17:00,8271.859375,8284.5,21.5,20.0,trip,0,23.0,32.97554347826087,625
2.0,2021-05-26 23:19:00,2021-05-26 23:26:00,8284.5,8285.859375,20.0,20.0,trip,0,7.0,11.651785714285714,626
2.0,2021-05-26 23:26:00,2021-05-27 00:40:00,8285.859375,8285.859375,20.0,30.5,charge,240,74.0,0.0,627
2.0,2021-05-27 00:40:00,2021-05-27 01:19:00,8285.859375,8311.765625,30.5,25.8,trip,0,39.0,39.855769230769226,628
2.0,2021-05-27 01:20:00,2021-05-27 08:27:00,8311.765625,8311.765625,25.8,34.5,charge,120,427.0,0.0,629
2.0,2021-05-27 08:27:00,2021-05-27 09:00:00,8311.765625,8337.09375,34.5,30.5,trip,0,33.0,46.05113636363636,630
2.0,2021-05-27 09:01:00,2021-05-27 10:01:00,8337.09375,8337.09375,30.5,81.1,charge,DCCharging,60.0,0.0,631
2.0,2021-05-27 10:01:00,2021-05-27 11:54:00,8337.09375,8396.609375,81.1,68.2,trip,0,113.0,31.601216814159294,632
2.0,2021-05-27 11:55:00,2021-05-27 14:01:00,8396.609375,8396.609375,68.2,70.5,charge,0,126.0,0.0,633
2.0,2021-05-27 14:01:00,2021-05-27 15:43:00,8396.609375,8459.0625,70.5,58.0,trip,0,102.0,36.737132352941174,634
2.0,2021-05-27 15:49:00,2021-05-27 20:08:00,8459.0625,8599.96875,57.6,30.5,trip,0,259.0,32.64237451737452,635
2.0,2021-05-27 20:08:00,2021-05-27 20:37:00,8599.96875,8599.96875,30.5,30.9,charge,120,29.0,0.0,636
2.0,2021-05-27 20:37:00,2021-05-27 20:55:00,8599.96875,8609.40625,30.9,29.4,trip,0,18.0,31.458333333333336,637
2.0,2021-05-27 20:56:00,2021-05-27 21:57:00,8609.40625,8609.40625,29.4,80.7,charge,DCCharging,61.0,0.0,638
2.0,2021-05-27 21:57:00,2021-05-27 23:02:00,8609.40625,8664.640625,80.7,69.8,trip,0,65.0,50.98557692307693,639
2.0,2021-05-27 23:03:00,2021-05-27 23:50:00,8664.640625,8697.453125,69.8,63.9,trip,0,47.0,41.888297872340424,640
2.0,2021-05-27 23:52:00,2021-05-28 09:48:00,8697.453125,8697.453125,63.9,74.9,charge,120,596.0,0.0,641
2.0,2021-05-28 09:48:00,2021-05-28 12:29:00,8697.453125,8782.421875,74.9,58.4,trip,0,161.0,31.665372670807457,642
2.0,2021-05-28 12:33:00,2021-05-28 18:56:00,8782.421875,8963.484375,58.4,24.7,trip,0,383.0,28.36488250652741,643
2.0,2021-05-28 19:13:00,2021-05-28 19:18:00,8963.484375,8965.78125,24.3,23.1,trip,0,5.0,27.5625,644
2.0,2021-05-28 19:37:00,2021-05-28 19:51:00,8965.78125,8971.859375,23.1,22.3,trip,0,14.0,26.049107142857142,645
2.0,2021-05-28 20:10:00,2021-05-28 21:23:00,8971.859375,9006.984375,22.3,16.8,trip,0,73.0,28.869863013698634,646
2.0,2021-05-28 21:24:00,2021-05-28 21:54:00,9006.984375,9006.984375,16.8,49.4,charge,DCCharging,30.0,0.0,647
2.0,2021-05-28 21:54:00,2021-05-28 22:34:00,9006.984375,9037.890625,49.4,43.5,trip,0,40.0,46.359375,648
2.0,2021-05-28 23:32:00,2021-05-28 23:47:00,9037.890625,9046.90625,86.2,84.3,trip,0,15.0,36.0625,649
2.0,2021-05-28 23:47:00,2021-05-29 08:00:00,9046.90625,9046.90625,84.3,94.9,charge,120,493.0,0.0,650
2.0,2021-05-29 08:00:00,2021-05-29 17:22:00,9046.90625,9425.09375,94.9,20.3,trip,0,562.0,40.3758896797153,651
2.0,2021-05-29 17:22:00,2021-05-29 17:50:00,9425.09375,9425.09375,20.3,23.9,charge,240,28.0,0.0,652
2.0,2021-05-29 17:50:00,2021-05-29 18:22:00,9425.09375,9449.96875,23.9,20.3,trip,0,32.0,46.640625,653
2.0,2021-05-29 18:53:00,2021-05-29 19:15:00,9449.96875,9465.828125,20.0,17.6,trip,0,22.0,43.252840909090914,654
2.0,2021-05-29 19:39:00,2021-05-29 19:53:00,9465.828125,9477.65625,17.6,16.4,trip,0,14.0,50.691964285714285,655
2.0,2021-05-29 19:53:00,2021-05-29 22:35:00,9477.65625,9477.65625,16.4,33.3,charge,240,162.0,0.0,656
2.0,2021-05-29 22:35:00,2021-05-29 22:37:00,9477.65625,9477.890625,33.3,33.3,trip,0,2.0,7.03125,657
2.0,2021-05-30 00:35:00,2021-05-30 00:51:00,9477.890625,9490.40625,33.3,30.9,trip,0,16.0,46.93359375,658
2.0,2021-05-30 00:57:00,2021-05-30 01:53:00,9490.40625,9523.4375,30.9,24.7,trip,0,56.0,35.390625,659
2.0,2021-05-30 01:54:00,2021-05-30 02:55:00,9523.4375,9523.4375,24.7,77.2,charge,DCCharging,61.0,0.0,660
2.0,2021-05-30 02:55:00,2021-05-30 03:10:00,9523.4375,9532.46875,77.2,75.2,trip,0,15.0,36.125,661
2.0,2021-05-30 03:12:00,2021-05-30 08:27:00,9532.46875,9532.46875,75.2,81.5,charge,0,315.0,0.0,662
2.0,2021-05-30 08:27:00,2021-05-30 11:09:00,9532.46875,9639.34375,81.5,60.7,trip,0,162.0,39.58333333333333,663
2.0,2021-05-30 11:10:00,2021-05-30 14:01:00,9639.34375,9639.34375,60.7,63.9,charge,120,171.0,0.0,664
2.0,2021-05-30 14:01:00,2021-05-30 17:33:00,9639.34375,9766.671875,63.9,40.7,trip,0,212.0,36.036261792452834,665
2.0,2021-05-30 17:47:00,2021-05-30 19:33:00,9766.671875,9861.796875,40.7,24.3,trip,0,106.0,53.84433962264151,666
2.0,2021-05-30 20:09:00,2021-05-30 20:14:00,9861.796875,9862.953125,55.6,55.6,trip,0,5.0,13.875,667
2.0,2021-05-30 21:11:00,2021-05-30 21:36:00,9862.953125,9883.421875,55.2,51.3,trip,0,25.0,49.125,668
2.0,2021-05-30 21:37:00,2021-05-31 15:32:00,9883.421875,9883.421875,51.3,72.5,charge,0,1075.0,0.0,669
2.0,2021-05-31 15:32:00,2021-05-31 16:58:00,9883.421875,9987.890625,72.5,50.9,trip,0,86.0,72.88517441860465,670
2.0,2021-05-31 17:05:00,2021-05-31 17:42:00,9987.890625,10029.54688,50.9,41.9,trip,0,37.0,67.55068378378357,671
2.0,2021-05-31 18:08:00,2021-05-31 18:36:00,10029.54688,10055.34375,41.5,36.0,trip,0,28.0,55.27900714285741,672
2.0,2021-05-31 18:47:00,2021-05-31 19:43:00,10055.34375,10106.98438,36.0,25.8,trip,0,56.0,55.329246428571295,673
2.0,2021-05-31 19:44:00,2021-05-31 20:17:00,10106.98438,10106.98438,25.8,57.6,charge,DCCharging,33.0,0.0,674
2.0,2021-05-31 20:17:00,2021-05-31 20:19:00,10106.98438,10107.07813,57.6,57.6,trip,0,2.0,2.8125,675
2.0,2021-05-31 20:27:00,2021-05-31 21:04:00,10107.07813,10127.5,57.6,52.9,trip,0,37.0,33.11654594594615,676
2.0,2021-05-31 21:06:00,2021-06-01 00:14:00,10127.5,10127.5,52.9,56.0,charge,120,188.0,0.0,677
2.0,2021-06-01 00:14:00,2021-06-01 02:20:00,10127.5,10230.65625,56.0,37.2,trip,0,126.0,49.12202380952381,678
2.0,2021-06-01 02:21:00,2021-06-01 03:23:00,10230.65625,10230.65625,37.2,85.8,charge,DCCharging,62.0,0.0,679
2.0,2021-06-01 03:23:00,2021-06-01 03:37:00,10230.65625,10239.67188,85.8,83.9,trip,0,14.0,38.63841428571374,680
2.0,2021-06-01 18:35:00,2021-06-01 20:58:00,10368.71875,10441.39063,73.3,60.3,trip,0,143.0,30.49169790209785,681
2.0,2021-06-01 21:00:00,2021-06-01 21:15:00,10441.39063,10450.75,60.3,58.4,trip,0,15.0,37.437480000000505,682
2.0,2021-06-01 21:16:00,2021-06-02 14:58:00,10450.75,10450.75,58.4,79.2,charge,120,1062.0,0.0,683
2.0,2021-06-02 14:58:00,2021-06-02 15:26:00,10450.75,10464.5,79.2,77.2,trip,0,28.0,29.464285714285715,684
2.0,2021-06-02 16:11:00,2021-06-02 16:31:00,10464.5,10476.14063,76.8,75.2,trip,0,20.0,34.92188999999962,685
2.0,2021-06-02 16:32:00,2021-06-02 17:29:00,10476.14063,10476.14063,75.2,75.6,charge,0,57.0,0.0,686
2.0,2021-06-02 17:29:00,2021-06-02 21:25:00,10476.14063,10608.26563,75.6,50.9,trip,0,236.0,33.59110169491525,687
2.0,2021-06-02 21:26:00,2021-06-03 13:25:00,10608.26563,10608.26563,50.9,69.8,charge,120,959.0,0.0,688
2.0,2021-06-03 13:25:00,2021-06-03 13:39:00,10608.26563,10616.23438,69.8,69.4,trip,0,14.0,34.151785714285715,689
2.0,2021-06-03 13:49:00,2021-06-03 13:56:00,10616.23438,10620.57813,68.6,68.2,trip,0,7.0,37.232142857142854,690
2.0,2021-06-03 14:01:00,2021-06-03 14:13:00,10620.57813,10627.65625,67.8,67.0,trip,0,12.0,35.39060000000063,691
2.0,2021-06-03 15:19:00,2021-06-03 19:20:00,10627.65625,10763.82813,65.4,40.3,trip,0,241.0,33.90171286307051,692
2.0,2021-06-03 19:22:00,2021-06-03 19:53:00,10763.82813,10763.82813,40.3,70.5,charge,0,31.0,0.0,693
2.0,2021-06-03 19:53:00,2021-06-03 21:32:00,10763.82813,10818.6875,70.5,60.0,trip,0,99.0,33.248103030303106,694
